round,client_id,epoch,phase,loss,accuracy,precision,recall,f1,model,num_clients,run_id,alpha
10,3,1,train,0.3368142295001834,0.8891995805662356,0.937965904548199,0.9374344634743096,0.93692502645508,BART-large,8,20250825_211238,0.1
10,1,1,train,0.3143489888182493,0.8900821225521163,0.908305524114715,0.8945041061276058,0.8872202535895595,BART-large,8,20250825_211238,0.1
10,6,1,train,0.2840637869682681,0.8970954356846473,0.942741985859443,0.9394190871369296,0.9398205195782318,BART-large,8,20250825_211238,0.1
10,4,1,train,0.2929263089253914,0.8988212180746562,0.9561204654347568,0.9553045186640472,0.9550391270117826,BART-large,8,20250825_211238,0.1
10,-1,1,validation,0.1216300963564956,0.7116710875331564,0.7430603693754733,0.7116710875331564,0.6991002182595446,BART-large,8,20250825_211238,0.1
11,2,1,train,0.3693196598278103,0.8778586278586279,0.9297397329000672,0.9261954261954262,0.9243313063665248,BART-large,8,20250825_211238,0.1
11,7,1,train,0.1589310019916347,0.9506069485140226,0.963452342937514,0.961490163248221,0.961385475759761,BART-large,8,20250825_211238,0.1
11,4,1,train,0.269177198541515,0.9145383104125736,0.9518512969408166,0.9469548133595284,0.946325625485786,BART-large,8,20250825_211238,0.1
11,0,1,train,0.3715865777791008,0.8854368932038835,0.9200703161558468,0.929126213592233,0.922719100324374,BART-large,8,20250825_211238,0.1
11,6,1,train,0.2800544892130913,0.8995850622406639,0.9436731081954896,0.942323651452282,0.942074785416299,BART-large,8,20250825_211238,0.1
11,1,1,train,0.2743244649574273,0.9058749210360076,0.9533563992329748,0.952621604548326,0.9520737851306852,BART-large,8,20250825_211238,0.1
11,3,1,train,0.3092123524216914,0.8975882558545963,0.9387374984629911,0.9381335197483396,0.9363875506442632,BART-large,8,20250825_211238,0.1
11,5,1,train,0.2652572296770676,0.930011862396204,0.9715133120083144,0.9715302491103204,0.9704141272974386,BART-large,8,20250825_211238,0.1
11,-1,1,validation,0.1227724055411289,0.7148541114058355,0.7483669208980936,0.7148541114058355,0.7032193974783584,BART-large,8,20250825_211238,0.1
12,2,1,train,0.3585961111666658,0.8814968814968815,0.9343264735070568,0.932952182952183,0.9322450680029762,BART-large,8,20250825_211238,0.1
12,7,1,train,0.1531268111177031,0.9518627040602764,0.976336305592923,0.9753034742570112,0.9753973605091064,BART-large,8,20250825_211238,0.1
12,3,1,train,0.2897005867549249,0.9031807060468368,0.9358565100372666,0.9356868227892344,0.93456076611991,BART-large,8,20250825_211238,0.1
12,6,1,train,0.2471019297395678,0.91701244813278,0.9586651237366252,0.9572614107883818,0.9574214645283576,BART-large,8,20250825_211238,0.1
12,4,1,train,0.2670768274633469,0.9145383104125736,0.957571605600778,0.9567779960707268,0.9568162775679988,BART-large,8,20250825_211238,0.1
12,5,1,train,0.2173290739433383,0.9395017793594306,0.9619985382910918,0.9608540925266904,0.9584414301611076,BART-large,8,20250825_211238,0.1
12,1,1,train,0.2823897193472908,0.9001895135818067,0.9530950083360356,0.9532533164876816,0.9521930623989732,BART-large,8,20250825_211238,0.1
12,0,1,train,0.3824166045488082,0.8864077669902912,0.9067424940221488,0.9019417475728156,0.8930324961672838,BART-large,8,20250825_211238,0.1
12,-1,1,validation,0.1238470215676475,0.7161803713527851,0.7484614462837851,0.7161803713527851,0.7043687571704703,BART-large,8,20250825_211238,0.1
13,4,1,train,0.2269907299319611,0.9238703339882122,0.9619843159306322,0.9611984282907662,0.9613574623061464,BART-large,8,20250825_211238,0.1
13,7,1,train,0.1455931763443473,0.954792800334868,0.9630825751438846,0.96232733361239,0.9612693137531628,BART-large,8,20250825_211238,0.1
13,5,1,train,0.241709790344104,0.930011862396204,0.9789584687877276,0.9774614472123369,0.9775212289846336,BART-large,8,20250825_211238,0.1
13,1,1,train,0.2516857317514774,0.9229311433986104,0.9413488217513788,0.938092229943146,0.9362475925791204,BART-large,8,20250825_211238,0.1
13,0,1,train,0.3573313485036871,0.8805825242718447,0.9423170664224756,0.9407766990291262,0.9382459368255232,BART-large,8,20250825_211238,0.1
13,6,1,train,0.242395998427447,0.9128630705394192,0.9490596543330938,0.9489626556016596,0.9486930385214042,BART-large,8,20250825_211238,0.1
13,3,1,train,0.2658421775298817,0.9087731562390772,0.945814559707702,0.9440754980775952,0.9434519520393062,BART-large,8,20250825_211238,0.1
13,2,1,train,0.3166331859108416,0.8934511434511434,0.9372572472104836,0.936070686070686,0.934221538489664,BART-large,8,20250825_211238,0.1
13,-1,1,validation,0.122085578710987,0.7188328912466844,0.7533947356806892,0.7188328912466844,0.7085712873206917,BART-large,8,20250825_211238,0.1
14,7,1,train,0.1418592313788893,0.9564671410632064,0.9644655564404724,0.9631645039765592,0.9630074424893724,BART-large,8,20250825_211238,0.1
14,3,1,train,0.2525489168760611,0.9161132471163927,0.944495943857128,0.9440754980775952,0.942815984640883,BART-large,8,20250825_211238,0.1
14,5,1,train,0.2018992938145222,0.933570581257414,0.9774807994726749,0.9739027283511268,0.9747272180243676,BART-large,8,20250825_211238,0.1
14,4,1,train,0.2367559705290249,0.9223968565815324,0.9606159381952164,0.962180746561886,0.960746567971929,BART-large,8,20250825_211238,0.1
14,1,1,train,0.2300713741951951,0.9248262792166771,0.9556214967556356,0.9532533164876816,0.9533042716825724,BART-large,8,20250825_211238,0.1
14,6,1,train,0.1981536848601632,0.9302904564315352,0.9424048255962052,0.9402489626556016,0.940656143147554,BART-large,8,20250825_211238,0.1
14,0,1,train,0.3222019056854553,0.8980582524271845,0.9126471109871974,0.8961165048543689,0.8998444232710061,BART-large,8,20250825_211238,0.1
14,2,1,train,0.3256036561693517,0.8877338877338877,0.9465495861095652,0.9464656964656964,0.945927651577585,BART-large,8,20250825_211238,0.1
14,-1,1,validation,0.1260046919352629,0.7222811671087533,0.7557636552727081,0.7222811671087533,0.7120511152404114,BART-large,8,20250825_211238,0.1
15,1,1,train,0.2205309476868033,0.9330385344283006,0.9645953444222298,0.9639924194567278,0.9637036143859892,BART-large,8,20250825_211238,0.1
15,3,1,train,0.2036571359902805,0.9346382383781896,0.9432843432352082,0.9395316322964,0.9390452518305444,BART-large,8,20250825_211238,0.1
15,4,1,train,0.1997355938268204,0.9346758349705304,0.9344329028055988,0.9307465618860512,0.92049756540313,BART-large,8,20250825_211238,0.1
15,6,1,train,0.1877615886612406,0.9348547717842324,0.9550302552340344,0.9522821576763484,0.9526000839248564,BART-large,8,20250825_211238,0.1
15,7,1,train,0.1283881506081717,0.9573043114273756,0.9678292953125672,0.965257429886982,0.9654515994250702,BART-large,8,20250825_211238,0.1
15,2,1,train,0.3016667929420023,0.909043659043659,0.9568919180256744,0.957900207900208,0.9570353054857372,BART-large,8,20250825_211238,0.1
15,5,1,train,0.2144880214143755,0.9430604982206404,0.969951252693426,0.9691577698695136,0.9669725910915492,BART-large,8,20250825_211238,0.1
15,0,1,train,0.33897469765254,0.8951456310679612,0.9319606957617907,0.9300970873786408,0.9259016741740356,BART-large,8,20250825_211238,0.1
15,-1,1,validation,0.126570937283762,0.7214854111405835,0.7476773945453662,0.7214854111405835,0.7112078456141976,BART-large,8,20250825_211238,0.1
16,0,1,train,0.3285065266383133,0.8980582524271845,0.93172466210172,0.929126213592233,0.9241470429969592,BART-large,8,20250825_211238,0.1
16,1,1,train,0.2226966753604379,0.9273531269740998,0.9588219481682142,0.95641187618446,0.9567548811625392,BART-large,8,20250825_211238,0.1
16,7,1,train,0.125237721798943,0.9602344077019672,0.9697708391868552,0.9669317706153202,0.9674390586099728,BART-large,8,20250825_211238,0.1
16,3,1,train,0.1988437719034699,0.9349877665152044,0.9544949781779006,0.952114645228941,0.9513579284434376,BART-large,8,20250825_211238,0.1
16,2,1,train,0.2861427910475222,0.909043659043659,0.9384993930004688,0.9345114345114344,0.9345287246199028,BART-large,8,20250825_211238,0.1
16,6,1,train,0.1893931485269996,0.9356846473029046,0.95057253473289,0.9477178423236514,0.9476818533623091,BART-large,8,20250825_211238,0.1
16,4,1,train,0.1935673298907703,0.93762278978389,0.9704303372030936,0.9695481335952848,0.9695643078291556,BART-large,8,20250825_211238,0.1
16,5,1,train,0.1899910973745205,0.9454329774614472,0.9800804714209096,0.9798339264531436,0.9793200669182676,BART-large,8,20250825_211238,0.1
16,-1,1,validation,0.127303494388035,0.7217506631299735,0.7522920111438132,0.7217506631299735,0.7103878617012368,BART-large,8,20250825_211238,0.1
17,4,1,train,0.1726135584379674,0.9479371316306484,0.9620212735954476,0.9602161100196464,0.9597777759136328,BART-large,8,20250825_211238,0.1
17,2,1,train,0.2444968368071692,0.9246361746361746,0.961656092416904,0.9630977130977132,0.9621305315856532,BART-large,8,20250825_211238,0.1
17,1,1,train,0.2098478907736893,0.930511686670878,0.972253774477246,0.9715729627289956,0.9714352509298098,BART-large,8,20250825_211238,0.1
17,3,1,train,0.1693686846584828,0.9433764418035652,0.9606849515997732,0.9601537923802866,0.9596226276841548,BART-large,8,20250825_211238,0.1
17,6,1,train,0.178449753220486,0.9377593360995852,0.9613252267819252,0.9589211618257262,0.959450618556508,BART-large,8,20250825_211238,0.1
17,5,1,train,0.182121620902282,0.9525504151838672,0.9753370318921498,0.9750889679715302,0.9745591662820908,BART-large,8,20250825_211238,0.1
17,7,1,train,0.1089950856852172,0.9627459187944748,0.9588480630828716,0.9564671410632064,0.9560121538155236,BART-large,8,20250825_211238,0.1
17,0,1,train,0.3369544274823436,0.8932038834951457,0.9486548623331748,0.9475728155339804,0.9475805572838522,BART-large,8,20250825_211238,0.1
17,-1,1,validation,0.1288914747145866,0.7156498673740053,0.7411134016654608,0.7156498673740053,0.7052296687383116,BART-large,8,20250825_211238,0.1
18,7,1,train,0.110003562803173,0.9640016743407284,0.9793763435780928,0.9790707408957724,0.9789746506678852,BART-large,8,20250825_211238,0.1
18,6,1,train,0.1577795093639334,0.9439834024896264,0.9588398788108218,0.9560165975103736,0.9561638485691506,BART-large,8,20250825_211238,0.1
18,4,1,train,0.1789523990945799,0.9415520628683692,0.9621192839781538,0.9592337917485264,0.9590901748279664,BART-large,8,20250825_211238,0.1
18,2,1,train,0.2367953567464229,0.924116424116424,0.9551103321548374,0.9553014553014552,0.9533405641854996,BART-large,8,20250825_211238,0.1
18,0,1,train,0.328719624989601,0.9048543689320389,0.9562116165358217,0.9563106796116504,0.9547003825237198,BART-large,8,20250825_211238,0.1
18,1,1,train,0.1882798019026387,0.9336702463676564,0.950362337292762,0.9456727732154138,0.9458801213462162,BART-large,8,20250825_211238,0.1
18,5,1,train,0.1921965984807718,0.9478054567022538,0.982602993977146,0.98220640569395,0.9811858257653968,BART-large,8,20250825_211238,0.1
18,3,1,train,0.1655574550792996,0.94302691366655,0.9645679456615436,0.9619014330653618,0.9619629039415644,BART-large,8,20250825_211238,0.1
18,-1,1,validation,0.1252859036013266,0.7318302387267904,0.7608684627579296,0.7318302387267904,0.7231343787579293,BART-large,8,20250825_211238,0.1
19,6,1,train,0.1616465496469832,0.9468879668049792,0.9514992999446492,0.9381742738589212,0.9403783877017666,BART-large,8,20250825_211238,0.1
19,4,1,train,0.1620185557625019,0.9459724950884086,0.9696054569087352,0.9685658153241652,0.968375375423917,BART-large,8,20250825_211238,0.1
19,2,1,train,0.2285340084593851,0.9287941787941788,0.96880747064038,0.96985446985447,0.968887703857727,BART-large,8,20250825_211238,0.1
19,5,1,train,0.1644566464765032,0.9537366548042704,0.9669207990233004,0.9655990510083036,0.9607694807287795,BART-large,8,20250825_211238,0.1
19,0,1,train,0.2947880389609251,0.9135922330097088,0.937301152098196,0.9349514563106796,0.9316124376835676,BART-large,8,20250825_211238,0.1
19,3,1,train,0.1640925781611761,0.9475707794477456,0.9652933637737666,0.963649073750437,0.9634785006820528,BART-large,8,20250825_211238,0.1
19,7,1,train,0.114001641256044,0.96232733361239,0.967962773386994,0.9665131854332356,0.9660246722946672,BART-large,8,20250825_211238,0.1
19,1,1,train,0.1703354419512448,0.9456727732154138,0.97277293467615,0.9722046746683513,0.9721669944356076,BART-large,8,20250825_211238,0.1
19,-1,1,validation,0.1278205543755867,0.7259946949602122,0.7468799220443181,0.7259946949602122,0.717290825452589,BART-large,8,20250825_211238,0.1
20,0,1,train,0.3337974666884934,0.8970873786407767,0.9521177640995524,0.9514563106796116,0.9496613967488936,BART-large,8,20250825_211238,0.1
20,7,1,train,0.1077332430146167,0.9631645039765592,0.9754941633890702,0.9748848890749268,0.974428560626296,BART-large,8,20250825_211238,0.1
20,1,1,train,0.1807037427553418,0.94188250157928,0.970397314077801,0.9684144030322172,0.9689367878938536,BART-large,8,20250825_211238,0.1
20,5,1,train,0.1578983582670466,0.9525504151838672,0.9859796761158012,0.9857651245551602,0.9851484827985314,BART-large,8,20250825_211238,0.1
20,2,1,train,0.1991596666987815,0.9324324324324323,0.9615842757098853,0.9630977130977132,0.9620696132521968,BART-large,8,20250825_211238,0.1
20,3,1,train,0.1343573232257137,0.9577070954211814,0.9737594763160452,0.9706396364907376,0.9713102665081312,BART-large,8,20250825_211238,0.1
20,6,1,train,0.1335551950560932,0.9526970954356846,0.9646359083461188,0.9639004149377594,0.9639873227383828,BART-large,8,20250825_211238,0.1
20,4,1,train,0.1508759412528746,0.950392927308448,0.972722065283242,0.9720039292730844,0.971916116462431,BART-large,8,20250825_211238,0.1
20,-1,1,validation,0.1275879939074383,0.7297082228116711,0.7531023434652501,0.7297082228116711,0.7222694801987064,BART-large,8,20250825_211238,0.1
21,2,1,train,0.1782141160186094,0.9490644490644492,0.9015898562034173,0.8794178794178794,0.8794275955026174,BART-large,8,20250825_211238,0.1
21,6,1,train,0.131217551444247,0.9547717842323652,0.973263918979164,0.9730290456431536,0.9730889421893194,BART-large,8,20250825_211238,0.1
21,5,1,train,0.1403973759712106,0.9549228944246738,0.9803418127498792,0.9798339264531436,0.9789096363987818,BART-large,8,20250825_211238,0.1
21,1,1,train,0.1608908561892064,0.9519898926089704,0.9788221961633242,0.977890082122552,0.978202808745674,BART-large,8,20250825_211238,0.1
21,4,1,train,0.1373973896269293,0.9557956777996072,0.9722884929203798,0.9715127701375246,0.9714726156308924,BART-large,8,20250825_211238,0.1
21,7,1,train,0.0913109654295149,0.969861866889912,0.9650250887240523,0.9627459187944748,0.9624341691687868,BART-large,8,20250825_211238,0.1
21,3,1,train,0.1285618737737671,0.9570080391471514,0.9746062619768102,0.9734358615868576,0.9731569515444362,BART-large,8,20250825_211238,0.1
21,0,1,train,0.3004992056796832,0.9106796116504854,0.9568655282472952,0.9563106796116504,0.954797786422532,BART-large,8,20250825_211238,0.1
21,-1,1,validation,0.1296816210764576,0.7307692307692307,0.7512669287172566,0.7307692307692307,0.7231903716012987,BART-large,8,20250825_211238,0.1
22,6,1,train,0.1306117981589794,0.9568464730290456,0.9365327756861485,0.9307053941908714,0.930430806538546,BART-large,8,20250825_211238,0.1
22,4,1,train,0.1195391155917462,0.9602161100196464,0.977135854302173,0.975933202357564,0.975999861280695,BART-large,8,20250825_211238,0.1
22,2,1,train,0.1994164959697586,0.9386694386694386,0.9717272883656226,0.9708939708939708,0.9705207814508826,BART-large,8,20250825_211238,0.1
22,1,1,train,0.1643341187119597,0.945041061276058,0.9799705123731524,0.977890082122552,0.9783624508120616,BART-large,8,20250825_211238,0.1
22,5,1,train,0.1469551492713058,0.9584816132858838,0.9786618184387564,0.9774614472123369,0.976880333876026,BART-large,8,20250825_211238,0.1
22,3,1,train,0.1322306363237566,0.9573575672841664,0.9681868612082856,0.9667948269835722,0.9666699930271474,BART-large,8,20250825_211238,0.1
22,0,1,train,0.2956911278058334,0.9097087378640776,0.947942845137684,0.9485436893203884,0.9451779610574188,BART-large,8,20250825_211238,0.1
22,7,1,train,0.0872967527433879,0.9711176224361656,0.971594317492044,0.9669317706153202,0.968114213191544,BART-large,8,20250825_211238,0.1
22,-1,1,validation,0.1347139286109251,0.726790450928382,0.7476235025950541,0.726790450928382,0.7188017147053681,BART-large,8,20250825_211238,0.1
1,1,1,train,1.4976295175417411,0.5413320736891828,0.7129039828246109,0.73547472838923,0.7033259452916146,BART-large,8,20250826_175548,0.5
1,4,1,train,1.565252907883187,0.5455594002306805,0.7538119338199389,0.754325259515571,0.7236571943187294,BART-large,8,20250826_175548,0.5
1,3,1,train,1.3472618145485031,0.5845447589900535,0.7630838133652752,0.7521040550879877,0.7459072299801085,BART-large,8,20250826_175548,0.5
1,2,1,train,1.1837376805820636,0.6330532212885154,0.7953247651286438,0.8112044817927171,0.7955753709202414,BART-large,8,20250826_175548,0.5
1,6,1,train,1.7189180409814429,0.4787759131293188,0.7161802215402022,0.6791707798617966,0.6595144541503325,BART-large,8,20250826_175548,0.5
1,7,1,train,1.6078652578017003,0.5057425742574257,0.7526029645345197,0.7611881188118812,0.7459803389497162,BART-large,8,20250826_175548,0.5
1,0,1,train,1.374047620969565,0.6216908625106746,0.7911147537803392,0.7438087105038429,0.7321845480766569,BART-large,8,20250826_175548,0.5
1,5,1,train,1.5089598303916407,0.5740740740740741,0.674144500190655,0.7061728395061728,0.6203682090919147,BART-large,8,20250826_175548,0.5
1,-1,1,validation,0.1767122163696693,0.6270557029177719,0.5924657152540158,0.6270557029177719,0.5969110046041026,BART-large,8,20250826_175548,0.5
2,3,1,train,0.9755088744529518,0.6975261412904871,0.7902993650593708,0.7722519765365978,0.7617653297163337,BART-large,8,20250826_175548,0.5
2,0,1,train,0.7777457578665241,0.7745516652433817,0.8566211887994505,0.8650725875320239,0.8558713788727009,BART-large,8,20250826_175548,0.5
2,7,1,train,0.9600024986186926,0.7077227722772277,0.7973281346183,0.7798019801980198,0.7697967368936908,BART-large,8,20250826_175548,0.5
2,6,1,train,0.9917176794114076,0.6900296150049359,0.8149670492533425,0.788746298124383,0.7867337689327955,BART-large,8,20250826_175548,0.5
2,1,1,train,0.9300784200148764,0.7203589985829003,0.8296921099612319,0.8011336797354748,0.7994290902834847,BART-large,8,20250826_175548,0.5
2,5,1,train,0.917728055414616,0.7308641975308642,0.8153630918617212,0.8234567901234567,0.8113299008880297,BART-large,8,20250826_175548,0.5
2,4,1,train,1.2761230751666055,0.6222606689734718,0.6406497753886773,0.6453287197231834,0.6142454564459419,BART-large,8,20250826_175548,0.5
2,2,1,train,0.8090537498023228,0.742296918767507,0.8282431664708925,0.8336134453781513,0.8233801799830088,BART-large,8,20250826_175548,0.5
2,-1,1,validation,0.1277727969899892,0.6827586206896552,0.6887365015556198,0.6827586206896552,0.660062824742823,BART-large,8,20250826_175548,0.5
3,5,1,train,0.7892664630039066,0.7580246913580246,0.8565607642236551,0.8555555555555555,0.838299341320951,BART-large,8,20250826_175548,0.5
3,3,1,train,0.8532759773254759,0.7276205049732212,0.8092820348504337,0.8102524866105585,0.8026559904477304,BART-large,8,20250826_175548,0.5
3,2,1,train,0.7134812749988798,0.7759103641456583,0.7525143472591367,0.7439775910364146,0.7113178860189552,BART-large,8,20250826_175548,0.5
3,7,1,train,0.8222787491269882,0.7473267326732673,0.8221231286860337,0.8095049504950496,0.8068056438916932,BART-large,8,20250826_175548,0.5
3,1,1,train,0.8016790924769528,0.7501180916391119,0.8395089452591903,0.8233349078885215,0.8273861822648282,BART-large,8,20250826_175548,0.5
3,0,1,train,0.6800280509098452,0.7916310845431256,0.88955099397006,0.8872758326216909,0.8800442826356195,BART-large,8,20250826_175548,0.5
3,4,1,train,0.8752980108291323,0.745674740484429,0.8431966794366248,0.8229527104959631,0.8113470820514113,BART-large,8,20250826_175548,0.5
3,6,1,train,0.8647953180346902,0.7226061204343535,0.8333507980516798,0.8144126357354393,0.802417845462335,BART-large,8,20250826_175548,0.5
3,-1,1,validation,0.1174480522560346,0.7116710875331564,0.7211394718951215,0.7116710875331564,0.7010722375963709,BART-large,8,20250826_175548,0.5
4,3,1,train,0.7554568644317129,0.7589900535577658,0.8501051591191774,0.8426421831165519,0.8395820763000011,BART-large,8,20250826_175548,0.5
4,6,1,train,0.804226120273898,0.7453109575518263,0.862597167877946,0.8232971372161896,0.8167826368162968,BART-large,8,20250826_175548,0.5
4,2,1,train,0.6310347419078296,0.8011204481792717,0.8431157796077108,0.8442577030812325,0.8394988028882099,BART-large,8,20250826_175548,0.5
4,7,1,train,0.7389738926829039,0.7675247524752475,0.824948969594404,0.8336633663366336,0.8244927137631705,BART-large,8,20250826_175548,0.5
4,0,1,train,0.6050531627724365,0.8215200683176772,0.8973081431764443,0.8941076003415884,0.8879035098028197,BART-large,8,20250826_175548,0.5
4,5,1,train,0.7124185471192879,0.7814814814814814,0.8659933415481265,0.8666666666666667,0.8577979869842819,BART-large,8,20250826_175548,0.5
4,4,1,train,0.7541806447032136,0.7698961937716263,0.8598877302579998,0.8523644752018454,0.8435492052875553,BART-large,8,20250826_175548,0.5
4,1,1,train,0.7347885077151487,0.7647614548889938,0.8747075803559012,0.8502598016060463,0.8494419939055942,BART-large,8,20250826_175548,0.5
4,-1,1,validation,0.1143183914825952,0.7116710875331564,0.7142597141426686,0.7116710875331564,0.6954192387048329,BART-large,8,20250826_175548,0.5
5,1,1,train,0.664131153670122,0.7808219178082192,0.8647203655729288,0.8530940009447331,0.8519866927262735,BART-large,8,20250826_175548,0.5
5,4,1,train,0.7109050499060736,0.790080738177624,0.8775539444578762,0.8800461361014994,0.8746361825134032,BART-large,8,20250826_175548,0.5
5,2,1,train,0.5655121577832948,0.8117647058823529,0.8775764330947156,0.8481792717086835,0.8476637600397436,BART-large,8,20250826_175548,0.5
5,3,1,train,0.7051789364132598,0.7735271614384086,0.8489936866142406,0.8398367763325683,0.8411803317583142,BART-large,8,20250826_175548,0.5
5,0,1,train,0.5559066853733087,0.8326216908625107,0.8972627902864233,0.8941076003415884,0.888204934691059,BART-large,8,20250826_175548,0.5
5,5,1,train,0.6957909310163528,0.7864197530864198,0.8654784229946114,0.8740740740740741,0.8626384599480555,BART-large,8,20250826_175548,0.5
5,6,1,train,0.7614889672304702,0.7581441263573544,0.8502869834916136,0.8311944718657454,0.8233898974120056,BART-large,8,20250826_175548,0.5
5,7,1,train,0.6870891843344781,0.7857425742574258,0.847382939839674,0.8455445544554455,0.8394275800949952,BART-large,8,20250826_175548,0.5
5,-1,1,validation,0.1131076585127174,0.7140583554376658,0.7274245765954842,0.7140583554376658,0.7007252505164754,BART-large,8,20250826_175548,0.5
6,0,1,train,0.5351335120064263,0.8377455166524338,0.9182636983234208,0.9171648163962424,0.9143887946841944,BART-large,8,20250826_175548,0.5
6,2,1,train,0.5328510670390513,0.8207282913165266,0.905310509599356,0.8997198879551821,0.8948529819266116,BART-large,8,20250826_175548,0.5
6,1,1,train,0.6309478363127641,0.8006613131790269,0.8756287678702598,0.865375531412376,0.8627304630967163,BART-large,8,20250826_175548,0.5
6,3,1,train,0.7085814359626313,0.7730170874776843,0.8655305575769537,0.8566692170364703,0.8556383111309718,BART-large,8,20250826_175548,0.5
6,6,1,train,0.7154055598565913,0.7670286278381047,0.8900262369050932,0.8894373149062191,0.8847744211892272,BART-large,8,20250826_175548,0.5
6,7,1,train,0.6542487140933547,0.7873267326732674,0.8646805897913427,0.8661386138613861,0.8613948691349214,BART-large,8,20250826_175548,0.5
6,5,1,train,0.6614119076334378,0.7901234567901234,0.8611399172456272,0.8617283950617284,0.8468723145024655,BART-large,8,20250826_175548,0.5
6,4,1,train,0.702818314085633,0.7941176470588235,0.8689997613172583,0.8610149942329873,0.8566544600176043,BART-large,8,20250826_175548,0.5
6,-1,1,validation,0.108913805423334,0.7270557029177719,0.7354140781936407,0.7270557029177719,0.7208911553225812,BART-large,8,20250826_175548,0.5
7,6,1,train,0.6909415319151296,0.773938795656466,0.8465409490911115,0.8272458045409674,0.8140524543740274,BART-large,8,20250826_175548,0.5
7,1,1,train,0.5900045598312369,0.814832309872461,0.889229030763999,0.8804912612187057,0.8767679402967374,BART-large,8,20250826_175548,0.5
7,5,1,train,0.6345369905306428,0.7938271604938272,0.8801458106476027,0.8802469135802469,0.8696791315668249,BART-large,8,20250826_175548,0.5
7,3,1,train,0.5762222313318334,0.8117827084927315,0.8851162617025015,0.8788574343279776,0.8785314762956951,BART-large,8,20250826_175548,0.5
7,2,1,train,0.5177231847275314,0.834733893557423,0.8912739661244149,0.896358543417367,0.8915723646170132,BART-large,8,20250826_175548,0.5
7,7,1,train,0.5994154093904963,0.801980198019802,0.8710214464628048,0.8752475247524752,0.8710187610389374,BART-large,8,20250826_175548,0.5
7,4,1,train,0.6179141941810807,0.81199538638985,0.893643758318093,0.8858131487889274,0.8853906661971764,BART-large,8,20250826_175548,0.5
7,0,1,train,0.510768963885652,0.8497011101622545,0.919565722961694,0.9163108454312552,0.9123668006280184,BART-large,8,20250826_175548,0.5
7,-1,1,validation,0.1067340070443519,0.736604774535809,0.7465195748099244,0.736604774535809,0.7325653262992772,BART-large,8,20250826_175548,0.5
8,3,1,train,0.5341874936656257,0.8268298903340985,0.8875763346594211,0.8852333588370314,0.8841060386614372,BART-large,8,20250826_175548,0.5
8,1,1,train,0.5511384145760874,0.8153046764289088,0.8958331862562722,0.8847425602267359,0.8852632300829355,BART-large,8,20250826_175548,0.5
8,5,1,train,0.6083728678013179,0.808641975308642,0.8804558155639387,0.8765432098765432,0.8752812324260925,BART-large,8,20250826_175548,0.5
8,0,1,train,0.4778634006265221,0.8590947907771136,0.9278861803125598,0.9265584970111016,0.9237439530447396,BART-large,8,20250826_175548,0.5
8,6,1,train,0.680727108484354,0.773938795656466,0.8913145457499125,0.8894373149062191,0.8865548779154709,BART-large,8,20250826_175548,0.5
8,7,1,train,0.5520919911516241,0.8217821782178217,0.8816635612269033,0.8807920792079208,0.8745790792543927,BART-large,8,20250826_175548,0.5
8,2,1,train,0.4911172856154735,0.8375350140056023,0.9232486814817588,0.9187675070028012,0.9144977151510448,BART-large,8,20250826_175548,0.5
8,4,1,train,0.6125628654308582,0.8148788927335641,0.8903120802312887,0.8835063437139562,0.8833453123674527,BART-large,8,20250826_175548,0.5
8,-1,1,validation,0.1078168183756592,0.736870026525199,0.7464645825916674,0.736870026525199,0.7283078248317117,BART-large,8,20250826_175548,0.5
9,3,1,train,0.4890094015182066,0.8464677378219841,0.8916756196958999,0.8852333588370314,0.8833889032806486,BART-large,8,20250826_175548,0.5
9,5,1,train,0.6125248979740575,0.7925925925925926,0.8815763674456878,0.8777777777777778,0.8673093468037573,BART-large,8,20250826_175548,0.5
9,1,1,train,0.5164977750723373,0.8313651393481342,0.8932908052501649,0.8875767595654228,0.8806769134300478,BART-large,8,20250826_175548,0.5
9,2,1,train,0.4428575079821582,0.8431372549019608,0.9278467794198432,0.9260504201680672,0.922101234909906,BART-large,8,20250826_175548,0.5
9,4,1,train,0.5226088248124595,0.8379469434832757,0.9064207487764916,0.903690888119954,0.9003455290400179,BART-large,8,20250826_175548,0.5
9,0,1,train,0.4506629862486809,0.8548249359521777,0.9258867585226408,0.9248505550811272,0.9213903038472734,BART-large,8,20250826_175548,0.5
9,7,1,train,0.5240113063467832,0.8261386138613861,0.8807151480837523,0.8708910891089109,0.8644743058003677,BART-large,8,20250826_175548,0.5
9,6,1,train,0.6301749217815287,0.7838104639684107,0.8899134490665903,0.8835143139190523,0.8793279235300305,BART-large,8,20250826_175548,0.5
9,-1,1,validation,0.1082377642138048,0.7342175066312997,0.7443905462589675,0.7342175066312997,0.726241344726559,BART-large,8,20250826_175548,0.5
10,6,1,train,0.6055117264448657,0.8094768015794669,0.908888982929704,0.9062191510365252,0.9030739512290754,BART-large,8,20250826_175548,0.5
10,3,1,train,0.4301370364118769,0.8640652894669727,0.9005353190924362,0.8944146901300689,0.8938952801381467,BART-large,8,20250826_175548,0.5
10,5,1,train,0.5626827433668807,0.8061728395061728,0.908287712403247,0.9098765432098764,0.9036411327704468,BART-large,8,20250826_175548,0.5
10,1,1,train,0.4896184270041731,0.8398677373641946,0.9004674764962547,0.8828530940009447,0.8841305721562237,BART-large,8,20250826_175548,0.5
