model,training_type,num_clients,run_id,timestamp,round,client_id,epoch,phase,loss,accuracy,precision,recall,f1_score
BART-Large,Federated,9,20250825_233032,20250825_233032,5,3,1,train,0.5225216235705323,0.8377693282636248,0.8696231775504297,0.8600760456273764,0.8462450311161054
BART-Large,Federated,9,20250825_233032,20250825_233032,5,2,1,train,0.4361468185794028,0.8679950186799502,0.9047059547251507,0.8995433789954338,0.8943880359060372
BART-Large,Federated,9,20250825_233032,20250825_233032,5,4,1,train,0.3152367777004838,0.9137055837563451,0.9725046044652081,0.9720812182741116,0.9718354859066299
BART-Large,Federated,9,20250825_233032,20250825_233032,5,5,1,train,0.34987058012055494,0.8771784232365145,0.8954800357217043,0.9278008298755187,0.9107457157853208
BART-Large,Federated,9,20250825_233032,20250825_233032,5,6,1,train,0.29765565343895706,0.8967714528462192,0.920038535780266,0.9137638062871708,0.9130200219303626
BART-Large,Federated,9,20250825_233032,20250825_233032,5,8,1,train,0.554649163792897,0.8158198614318707,0.9040867199965514,0.9006928406466512,0.8973642919372342
BART-Large,Federated,9,20250825_233032,20250825_233032,5,0,1,train,0.3735005722122909,0.8890063424947146,0.9459891582556873,0.9439746300211417,0.9429825891345184
BART-Large,Federated,9,20250825_233032,20250825_233032,5,7,1,train,0.4046207649003276,0.8729281767955801,0.9078623076348323,0.9189686924493554,0.9105276838577663
BART-Large,Federated,9,20250825_233032,20250825_233032,5,-1,1,validation,0.13273686779803776,0.6782493368700265,0.667728091910914,0.6782493368700265,0.6562507518642571
BART-Large,Federated,9,20250825_233032,20250825_233032,6,0,1,train,0.3436301182994635,0.8921775898520085,0.941951627134171,0.9386892177589852,0.9386852839229899
BART-Large,Federated,9,20250825_233032,20250825_233032,6,3,1,train,0.4844344336584753,0.8494296577946768,0.8044098505657663,0.7954372623574144,0.7852547791386442
BART-Large,Federated,9,20250825_233032,20250825_233032,6,8,1,train,0.4869347245041882,0.8516166281755196,0.9031626664524605,0.8995381062355658,0.8971587897667775
BART-Large,Federated,9,20250825_233032,20250825_233032,6,6,1,train,0.2880544764526441,0.8993203058623619,0.9305955495092016,0.929481733220051,0.9281021223137538
BART-Large,Federated,9,20250825_233032,20250825_233032,6,1,1,train,0.48811136971506264,0.8443152454780362,0.9285729269465286,0.9231266149870802,0.9217396966706939
BART-Large,Federated,9,20250825_233032,20250825_233032,6,5,1,train,0.3148292343607111,0.8954356846473029,0.937004593220212,0.9261410788381743,0.9267719901692969
BART-Large,Federated,9,20250825_233032,20250825_233032,6,7,1,train,0.355984172619441,0.8950276243093923,0.9365348223228421,0.9263351749539595,0.9236063278714498
BART-Large,Federated,9,20250825_233032,20250825_233032,6,2,1,train,0.4149597523308402,0.8605230386052304,0.9308409594947105,0.9277708592777086,0.9275814097789491
BART-Large,Federated,9,20250825_233032,20250825_233032,6,4,1,train,0.3073584059718996,0.9238578680203046,0.974482722641672,0.9746192893401016,0.9737671904135478
BART-Large,Federated,9,20250825_233032,20250825_233032,6,-1,1,validation,0.1265607596501036,0.689920424403183,0.6846192221029709,0.689920424403183,0.670778145498326
BART-Large,Federated,9,20250825_233032,20250825_233032,7,0,1,train,0.33593731412679706,0.8837209302325582,0.9503981887293352,0.9492600422832981,0.9484609435507384
BART-Large,Federated,9,20250825_233032,20250825_233032,7,8,1,train,0.4672676389307333,0.8516166281755196,0.9235027360151282,0.9249422632794457,0.9223548749799945
BART-Large,Federated,9,20250825_233032,20250825_233032,7,5,1,train,0.3066010999999052,0.8921161825726142,0.8976758404918959,0.9253112033195021,0.9095362847997047
BART-Large,Federated,9,20250825_233032,20250825_233032,7,7,1,train,0.3444518313078922,0.8747697974217311,0.9443334896159759,0.9337016574585635,0.9314533870548506
BART-Large,Federated,9,20250825_233032,20250825_233032,7,3,1,train,0.3886873631036806,0.8839036755386566,0.9206982734910921,0.9201520912547528,0.9148450042494359
BART-Large,Federated,9,20250825_233032,20250825_233032,7,4,1,train,0.33843835808336736,0.9035532994923858,0.9640156538633696,0.9593908629441624,0.9603789630571987
BART-Large,Federated,9,20250825_233032,20250825_233032,7,1,1,train,0.44577577007339175,0.8501291989664083,0.9327915137657132,0.9315245478036176,0.9311734463712997
BART-Large,Federated,9,20250825_233032,20250825_233032,7,6,1,train,0.24644687448675603,0.9124893797790994,0.9457520328267244,0.943500424808836,0.9433340075451336
BART-Large,Federated,9,20250825_233032,20250825_233032,7,2,1,train,0.48607428384550067,0.8443337484433375,0.9100024220242583,0.9066002490660025,0.9047924186252837
BART-Large,Federated,9,20250825_233032,20250825_233032,7,-1,1,validation,0.12223115482414512,0.7010610079575597,0.6825734243384666,0.7010610079575597,0.6826068905422044
BART-Large,Federated,9,20250825_233032,20250825_233032,8,3,1,train,0.3563831065694692,0.8864385297845374,0.9201205054315,0.9138149556400507,0.9071779304529939
BART-Large,Federated,9,20250825_233032,20250825_233032,8,1,1,train,0.41315950645306676,0.8643410852713178,0.9388492349648592,0.9366925064599483,0.9359684205684731
BART-Large,Federated,9,20250825_233032,20250825_233032,8,5,1,train,0.28558072336912405,0.8921161825726142,0.9422694383741487,0.9377593360995851,0.923894306770026
BART-Large,Federated,9,20250825_233032,20250825_233032,8,4,1,train,0.31680214915424587,0.9111675126903553,0.9799162766167843,0.9796954314720813,0.9795522302836763
BART-Large,Federated,9,20250825_233032,20250825_233032,8,6,1,train,0.2486968084230577,0.9163126593033135,0.952449227426055,0.9507221750212405,0.9507848083486791
BART-Large,Federated,9,20250825_233032,20250825_233032,8,7,1,train,0.36863944871241555,0.8784530386740331,0.9282961397743364,0.9244935543278084,0.9195896218077917
BART-Large,Federated,9,20250825_233032,20250825_233032,8,2,1,train,0.3410059092319663,0.8974678289746783,0.9381101255909985,0.933997509339975,0.9335130543544222
BART-Large,Federated,9,20250825_233032,20250825_233032,8,0,1,train,0.3221794129505816,0.9006342494714588,0.9483070953496774,0.945031712473573,0.944653044357727
BART-Large,Federated,9,20250825_233032,20250825_233032,8,8,1,train,0.4419990480718662,0.8556581986143187,0.9140509897478267,0.9133949191685913,0.91205299369982
BART-Large,Federated,9,20250825_233032,20250825_233032,8,-1,1,validation,0.12419233147551452,0.7039787798408488,0.6930703091590299,0.7039787798408488,0.6883817653758689
BART-Large,Federated,9,20250825_233032,20250825_233032,9,5,1,train,0.2748921449290009,0.9020746887966805,0.9334027332433668,0.9203319502074688,0.9195637008636294
BART-Large,Federated,9,20250825_233032,20250825_233032,9,6,1,train,0.2196220090821922,0.9231096006796942,0.9502475088124821,0.9464740866610025,0.94614459192046
BART-Large,Federated,9,20250825_233032,20250825_233032,9,2,1,train,0.3006601888595445,0.8991282689912827,0.9468210639319207,0.946035699460357,0.9455469532995978
BART-Large,Federated,9,20250825_233032,20250825_233032,9,4,1,train,0.27205866704694925,0.9289340101522843,0.9681042097922005,0.9670050761421319,0.9670042941499097
BART-Large,Federated,9,20250825_233032,20250825_233032,9,7,1,train,0.33447032684446587,0.8913443830570903,0.9423822286104996,0.9244935543278084,0.9263008406622756
BART-Large,Federated,9,20250825_233032,20250825_233032,9,1,1,train,0.4034334137488502,0.8714470284237726,0.9376226554958351,0.9302325581395349,0.9319124728653458
BART-Large,Federated,9,20250825_233032,20250825_233032,9,3,1,train,0.3189467857629513,0.8955640050697085,0.9269527333427642,0.9219264892268695,0.9220118202522222
BART-Large,Federated,9,20250825_233032,20250825_233032,9,0,1,train,0.3171364855072109,0.9006342494714588,0.9581682679995198,0.9556025369978859,0.9556895261391787
BART-Large,Federated,9,20250825_233032,20250825_233032,9,8,1,train,0.4090511718816403,0.8735565819861432,0.9238635078151093,0.924364896073903,0.9231161376048521
BART-Large,Federated,9,20250825_233032,20250825_233032,9,-1,1,validation,0.12008274897552572,0.7103448275862069,0.6952781895409128,0.7103448275862069,0.6954601671671209
BART-Large,Federated,9,20250825_233032,20250825_233032,10,2,1,train,0.284939802748256,0.904524699045247,0.9497419074096061,0.9476961394769614,0.9479113949764871
BART-Large,Federated,9,20250825_233032,20250825_233032,10,8,1,train,0.39740869293015124,0.8637413394919169,0.9202607246366895,0.9197459584295612,0.9175686185543359
BART-Large,Federated,9,20250825_233032,20250825_233032,10,6,1,train,0.20986697528850667,0.9243840271877655,0.9600048328440919,0.9579439252336449,0.9581399288946362
BART-Large,Federated,9,20250825_233032,20250825_233032,10,3,1,train,0.2831780621942193,0.911533586818758,0.9418347032303057,0.9376425855513308,0.937781285910419
BART-Large,Federated,9,20250825_233032,20250825_233032,10,0,1,train,0.292982332956265,0.9027484143763214,0.9605159738975968,0.9608879492600423,0.9594218260626894
BART-Large,Federated,9,20250825_233032,20250825_233032,10,7,1,train,0.3517609837136286,0.8839779005524862,0.9555412461946104,0.9429097605893186,0.9394924927459339
BART-Large,Federated,9,20250825_233032,20250825_233032,10,1,1,train,0.38332976584716405,0.8714470284237726,0.9450224689154173,0.9437984496124031,0.9429447137994347
BART-Large,Federated,9,20250825_233032,20250825_233032,10,5,1,train,0.255996738104088,0.9112033195020747,0.9370952719580187,0.9352697095435685,0.9252355671628949
BART-Large,Federated,9,20250825_233032,20250825_233032,10,4,1,train,0.2642275286419317,0.9213197969543148,0.9655633026666219,0.9670050761421319,0.9656486799785143
BART-Large,Federated,9,20250825_233032,20250825_233032,10,-1,1,validation,0.12296072614758426,0.7092838196286472,0.6931247287852625,0.7092838196286472,0.6947999684689385
BART-Large,Federated,9,20250825_233032,20250825_233032,11,2,1,train,0.23672040734310568,0.9198837691988377,0.9549740835495795,0.9518472395184724,0.9511087382310044
BART-Large,Federated,9,20250825_233032,20250825_233032,11,7,1,train,0.3506521423610941,0.8858195211786372,0.9405098165631777,0.9355432780847146,0.9347550867474475
BART-Large,Federated,9,20250825_233032,20250825_233032,11,8,1,train,0.36046693359463033,0.8787528868360277,0.9416910559887552,0.9382217090069284,0.9382086403135284
BART-Large,Federated,9,20250825_233032,20250825_233032,11,4,1,train,0.21808319131378084,0.9441624365482234,0.9775532930831153,0.9771573604060914,0.977130334415417
BART-Large,Federated,9,20250825_233032,20250825_233032,11,0,1,train,0.28763600521204413,0.9069767441860465,0.953387124194553,0.9577167019027484,0.9552205471582842
BART-Large,Federated,9,20250825_233032,20250825_233032,11,6,1,train,0.1815004795418768,0.9316057774001699,0.9610900522606597,0.95964316057774,0.9596793191258306
BART-Large,Federated,9,20250825_233032,20250825_233032,11,1,1,train,0.3557097197236666,0.8856589147286822,0.951074910967668,0.9470284237726099,0.9464128858730322
BART-Large,Federated,9,20250825_233032,20250825_233032,11,3,1,train,0.26809950800035676,0.9155893536121673,0.902569761177208,0.8975918884664131,0.8918758075637953
BART-Large,Federated,9,20250825_233032,20250825_233032,11,5,1,train,0.2557689893685454,0.9087136929460581,0.9373971321317446,0.9352697095435685,0.9295443223763302
BART-Large,Federated,9,20250825_233032,20250825_233032,11,-1,1,validation,0.12357043857211913,0.7114058355437666,0.6941992913943507,0.7114058355437666,0.6948705106059824
BART-Large,Federated,9,20250825_233032,20250825_233032,12,0,1,train,0.2857726932280235,0.9101479915433404,0.9635187189261667,0.9619450317124736,0.9617546120755294
BART-Large,Federated,9,20250825_233032,20250825_233032,12,1,1,train,0.32628635915005866,0.8934108527131783,0.9484809080791696,0.9450904392764858,0.944919704509507
BART-Large,Federated,9,20250825_233032,20250825_233032,12,2,1,train,0.23560331900456044,0.9236197592361975,0.9602667996835014,0.9597343295973433,0.9594075265053382
BART-Large,Federated,9,20250825_233032,20250825_233032,12,6,1,train,0.17723836039461321,0.9316057774001699,0.94671085679763,0.9409515717926933,0.9392858041020942
BART-Large,Federated,9,20250825_233032,20250825_233032,12,7,1,train,0.31094777155564823,0.9005524861878453,0.9560085009198123,0.9502762430939227,0.9514832327431102
BART-Large,Federated,9,20250825_233032,20250825_233032,12,5,1,train,0.24286901454182205,0.9120331950207469,0.9439939832714476,0.941908713692946,0.936259604383824
BART-Large,Federated,9,20250825_233032,20250825_233032,12,8,1,train,0.404251062852,0.8602771362586605,0.8968574557868951,0.8972286374133949,0.8958696632580596
BART-Large,Federated,9,20250825_233032,20250825_233032,12,3,1,train,0.23688626876569857,0.9229404309252218,0.9498661220669523,0.9482889733840304,0.9465380500961935
BART-Large,Federated,9,20250825_233032,20250825_233032,12,4,1,train,0.23760834082961083,0.9238578680203046,0.9750007691124442,0.9771573604060914,0.9758744122547953
BART-Large,Federated,9,20250825_233032,20250825_233032,12,-1,1,validation,0.12320690701875603,0.7159151193633952,0.7372387890072272,0.7159151193633952,0.7003170567748015
BART-Large,Federated,9,20250825_233032,20250825_233032,13,4,1,train,0.29099731977563353,0.916243654822335,0.975479573655335,0.9746192893401016,0.9745433227371534
BART-Large,Federated,9,20250825_233032,20250825_233032,13,6,1,train,0.1776720569094138,0.9362786745964317,0.9632727448160652,0.9613423959218351,0.9614781491826508
BART-Large,Federated,9,20250825_233032,20250825_233032,13,3,1,train,0.212410302464624,0.9277566539923955,0.9483317148889494,0.9460076045627377,0.9450196541859299
BART-Large,Federated,9,20250825_233032,20250825_233032,13,5,1,train,0.2369835712832849,0.91701244813278,0.9666456708564748,0.9676348547717842,0.965719818097434
BART-Large,Federated,9,20250825_233032,20250825_233032,13,0,1,train,0.25762697980551347,0.919661733615222,0.9671241220333106,0.9651162790697675,0.9652111573079429
BART-Large,Federated,9,20250825_233032,20250825_233032,13,1,1,train,0.33213832679435074,0.8934108527131783,0.9504785117022849,0.9483204134366925,0.9482530941652694
BART-Large,Federated,9,20250825_233032,20250825_233032,13,2,1,train,0.2139410311290655,0.9348277293482773,0.953714783030309,0.9526774595267746,0.9520176512570879
BART-Large,Federated,9,20250825_233032,20250825_233032,13,7,1,train,0.31849425815401927,0.9005524861878453,0.9619489922192753,0.9576427255985267,0.9581531494748049
BART-Large,Federated,9,20250825_233032,20250825_233032,13,8,1,train,0.3241951083893188,0.890877598152425,0.9396085574898335,0.941108545034642,0.939322483865528
BART-Large,Federated,9,20250825_233032,20250825_233032,13,-1,1,validation,0.12330177110244349,0.7153846153846154,0.7430721625446819,0.7153846153846154,0.7035242376866494
BART-Large,Federated,9,20250825_233032,20250825_233032,14,5,1,train,0.22725971996250705,0.9203319502074688,0.9535885122116409,0.9543568464730291,0.9511404185065931
BART-Large,Federated,9,20250825_233032,20250825_233032,14,7,1,train,0.33709193273748767,0.8987108655616943,0.9610385595018187,0.9558011049723757,0.9562622282724279
BART-Large,Federated,9,20250825_233032,20250825_233032,14,0,1,train,0.2215644056212251,0.9238900634249472,0.9479567695390041,0.9439746300211417,0.9429910941153381
BART-Large,Federated,9,20250825_233032,20250825_233032,14,8,1,train,0.31186249098967983,0.8978060046189377,0.9473967665987082,0.9457274826789839,0.9445237963141662
BART-Large,Federated,9,20250825_233032,20250825_233032,14,6,1,train,0.16176470606173468,0.9460492778249787,0.959679890281202,0.9587935429056924,0.9589013396816453
BART-Large,Federated,9,20250825_233032,20250825_233032,14,1,1,train,0.31352499984780846,0.8934108527131783,0.9572132941970799,0.9541343669250646,0.9537350742322502
BART-Large,Federated,9,20250825_233032,20250825_233032,14,4,1,train,0.23611167485360057,0.934010152284264,0.9751351623559746,0.9771573604060914,0.9757911021879216
BART-Large,Federated,9,20250825_233032,20250825_233032,14,3,1,train,0.19163913606382768,0.9363751584283904,0.9539076851624887,0.9525982256020279,0.9524045631950029
BART-Large,Federated,9,20250825_233032,20250825_233032,14,2,1,train,0.18750423281619308,0.9364881693648817,0.9524206861093921,0.9497716894977168,0.9502820327267237
BART-Large,Federated,9,20250825_233032,20250825_233032,14,-1,1,validation,0.12513801187075507,0.7193633952254642,0.7356815727894288,0.7193633952254642,0.7072683456141345
BART-Large,Federated,9,20250825_233032,20250825_233032,15,3,1,train,0.18019198577145024,0.9434727503168567,0.9456045498822672,0.9406844106463879,0.9407322502062425
BART-Large,Federated,9,20250825_233032,20250825_233032,15,8,1,train,0.29914262587170243,0.8983833718244804,0.9383432084552389,0.937066974595843,0.9360249454940001
BART-Large,Federated,9,20250825_233032,20250825_233032,15,1,1,train,0.28667337642910595,0.9069767441860465,0.9500046251120197,0.9437984496124031,0.9453423750724929
BART-Large,Federated,9,20250825_233032,20250825_233032,15,5,1,train,0.2051806178210698,0.9269709543568465,0.9757027941911227,0.9767634854771784,0.9758118573657935
BART-Large,Federated,9,20250825_233032,20250825_233032,15,2,1,train,0.18532234157893548,0.9402241594022416,0.9588238411140729,0.9572436695724367,0.9575071975212377
BART-Large,Federated,9,20250825_233032,20250825_233032,15,0,1,train,0.2318727324986752,0.9186046511627907,0.9744451226566782,0.9735729386892178,0.9735664772011575
BART-Large,Federated,9,20250825_233032,20250825_233032,15,4,1,train,0.22521888905903326,0.9416243654822335,0.9924254441624365,0.9923857868020305,0.9923928752363308
BART-Large,Federated,9,20250825_233032,20250825_233032,15,6,1,train,0.15991825186825057,0.9447748513169074,0.9630949821023215,0.9626168224299065,0.9626111136106387
BART-Large,Federated,9,20250825_233032,20250825_233032,15,7,1,train,0.30938414613004117,0.8950276243093923,0.9666141781076474,0.9631675874769797,0.9637312873272343
BART-Large,Federated,9,20250825_233032,20250825_233032,15,-1,1,validation,0.1275265863107206,0.7185676392572944,0.7471075393577312,0.7185676392572944,0.7073993138270979
BART-Large,Federated,9,20250825_233032,20250825_233032,16,7,1,train,0.3021537750379032,0.9116022099447514,0.9492256454015152,0.9484346224677717,0.9478929475228354
BART-Large,Federated,9,20250825_233032,20250825_233032,16,6,1,train,0.12704217586828143,0.9528462192013594,0.9656223041438302,0.9630416312659303,0.9632313981490103
BART-Large,Federated,9,20250825_233032,20250825_233032,16,4,1,train,0.3384886313369498,0.9213197969543148,0.9751796771030834,0.9771573604060914,0.9756152535148525
BART-Large,Federated,9,20250825_233032,20250825_233032,16,8,1,train,0.28598519412732,0.9105080831408776,0.9528007437658568,0.953810623556582,0.9527784908633893
BART-Large,Federated,9,20250825_233032,20250825_233032,16,3,1,train,0.13649803357385476,0.955893536121673,0.9557436063815881,0.9510773130544994,0.9507639036136842
BART-Large,Federated,9,20250825_233032,20250825_233032,16,0,1,train,0.22654935873716192,0.9291754756871036,0.9773492399073795,0.9778012684989429,0.9773016724951716
BART-Large,Federated,9,20250825_233032,20250825_233032,16,2,1,train,0.17475361272381212,0.9435450394354504,0.9623733181044354,0.9613947696139477,0.9615943566422397
BART-Large,Federated,9,20250825_233032,20250825_233032,16,5,1,train,0.19510684048198781,0.9336099585062241,0.9645699743644619,0.9634854771784233,0.9628647541889808
BART-Large,Federated,9,20250825_233032,20250825_233032,16,1,1,train,0.2649618302323116,0.9095607235142119,0.946488188548704,0.9437984496124031,0.942775889033485
BART-Large,Federated,9,20250825_233032,20250825_233032,16,-1,1,validation,0.12995361774287184,0.7164456233421751,0.7405135689399657,0.7164456233421751,0.708031489760216
BART-Large,Federated,9,20250825_233032,20250825_233032,17,0,1,train,0.19444650380300874,0.9260042283298098,0.9731328748770609,0.9725158562367865,0.9720488148124771
BART-Large,Federated,9,20250825_233032,20250825_233032,17,3,1,train,0.15717987492781882,0.9460076045627377,0.9628602887845163,0.9619771863117871,0.9619458572371257
BART-Large,Federated,9,20250825_233032,20250825_233032,17,7,1,train,0.316477466839441,0.8968692449355433,0.9545206419533702,0.9465930018416207,0.9474977511834388
BART-Large,Federated,9,20250825_233032,20250825_233032,17,4,1,train,0.2360592713020742,0.9314720812182741,0.9727846429473782,0.9746192893401016,0.9730514937416167
BART-Large,Federated,9,20250825_233032,20250825_233032,17,8,1,train,0.26384430351851657,0.9168591224018475,0.9407966687646635,0.9387990762124712,0.9388218572845807
BART-Large,Federated,9,20250825_233032,20250825_233032,17,6,1,train,0.12183190546476014,0.9545454545454546,0.9624335166635017,0.9583687340696686,0.9585182917196604
BART-Large,Federated,9,20250825_233032,20250825_233032,17,2,1,train,0.1659956712644649,0.9481112494811125,0.9556277473165791,0.9535076795350768,0.9535457224445655
BART-Large,Federated,9,20250825_233032,20250825_233032,17,5,1,train,0.18896319116666196,0.9394190871369295,0.9592507807782273,0.9535269709543569,0.9486460851513632
BART-Large,Federated,9,20250825_233032,20250825_233032,17,1,1,train,0.2628157252701451,0.9160206718346253,0.9658616967657,0.9651162790697675,0.9647327632143382
BART-Large,Federated,9,20250825_233032,20250825_233032,17,-1,1,validation,0.12550070978035974,0.7236074270557029,0.7486561708839631,0.7236074270557029,0.7149856944224747
BART-Large,Federated,9,20250825_233032,20250825_233032,18,8,1,train,0.247406081601222,0.9249422632794457,0.9460724905951515,0.9457274826789839,0.9454780748999184
BART-Large,Federated,9,20250825_233032,20250825_233032,18,0,1,train,0.19455991167562403,0.9365750528541226,0.9765375997121893,0.9756871035940803,0.9757018504310141
BART-Large,Federated,9,20250825_233032,20250825_233032,18,4,1,train,0.23283029093872756,0.916243654822335,0.9773369090627975,0.9771573604060914,0.976979018729832
BART-Large,Federated,9,20250825_233032,20250825_233032,18,5,1,train,0.16787162772611106,0.9385892116182573,0.9719167627551336,0.9692946058091286,0.9689761323872123
BART-Large,Federated,9,20250825_233032,20250825_233032,18,6,1,train,0.11888185834839655,0.953695836873407,0.9674142355188012,0.9668649107901445,0.9670047669889076
BART-Large,Federated,9,20250825_233032,20250825_233032,18,1,1,train,0.2399232146142953,0.9224806201550387,0.960358579446437,0.9593023255813954,0.9594664985353812
BART-Large,Federated,9,20250825_233032,20250825_233032,18,7,1,train,0.2836681200663888,0.9060773480662984,0.9636944686751233,0.9613259668508287,0.9622660302633264
BART-Large,Federated,9,20250825_233032,20250825_233032,18,2,1,train,0.14928161479358867,0.954337899543379,0.9519750431899946,0.9506019095060191,0.9501528994799773
BART-Large,Federated,9,20250825_233032,20250825_233032,18,3,1,train,0.1399318964107703,0.9553865652724969,0.9521627234658788,0.9285171102661597,0.9353581545225306
BART-Large,Federated,9,20250825_233032,20250825_233032,18,-1,1,validation,0.12902236058837913,0.7225464190981432,0.7331111692603127,0.7225464190981432,0.711549073535442
BART-Large,Federated,9,20250825_233032,20250825_233032,19,8,1,train,0.220741263525303,0.9312933025404158,0.9563559261133064,0.9561200923787528,0.9551230337488045
BART-Large,Federated,9,20250825_233032,20250825_233032,19,0,1,train,0.22642577909707962,0.9260042283298098,0.9792935781717268,0.9788583509513742,0.9788008077831579
BART-Large,Federated,9,20250825_233032,20250825_233032,19,2,1,train,0.14301168809903922,0.9514321295143213,0.9660708313520652,0.9647156496471565,0.9647763733700631
BART-Large,Federated,9,20250825_233032,20250825_233032,19,1,1,train,0.2161792138472593,0.9315245478036176,0.9585306616331196,0.9509043927648578,0.9533314011368225
BART-Large,Federated,9,20250825_233032,20250825_233032,19,4,1,train,0.24577893851324917,0.9365482233502538,0.9851163122340152,0.9873096446700508,0.9860886002188192
BART-Large,Federated,9,20250825_233032,20250825_233032,19,7,1,train,0.3022114310776541,0.9079189686924494,0.9580557324682041,0.9558011049723757,0.9559665356181684
BART-Large,Federated,9,20250825_233032,20250825_233032,19,6,1,train,0.1258555660390303,0.9570943075615973,0.9689218487874149,0.9681393372982158,0.9682493181675677
BART-Large,Federated,9,20250825_233032,20250825_233032,19,3,1,train,0.13604355250722786,0.9518377693282636,0.9514151741213002,0.9460076045627377,0.9459415604304066
BART-Large,Federated,9,20250825_233032,20250825_233032,19,5,1,train,0.18717309288427678,0.9352697095435685,0.9644644322843672,0.9634854771784233,0.9627283458975278
BART-Large,Federated,9,20250825_233032,20250825_233032,19,-1,1,validation,0.13199456882711244,0.7283819628647215,0.7495026939399603,0.7283819628647215,0.7191039182053223
BART-Large,Federated,9,20250825_233032,20250825_233032,20,2,1,train,0.14519384865678342,0.9551681195516812,0.9714101258817688,0.9696969696969697,0.969805857045889
BART-Large,Federated,9,20250825_233032,20250825_233032,20,1,1,train,0.24858830982432747,0.9211886304909561,0.96457426134734,0.9631782945736435,0.9632575239707423
BART-Large,Federated,9,20250825_233032,20250825_233032,20,5,1,train,0.19724712247839998,0.9369294605809129,0.9697170058480789,0.970954356846473,0.9699588726899515
BART-Large,Federated,9,20250825_233032,20250825_233032,20,4,1,train,0.27103796670679003,0.9314720812182741,0.9679163009045456,0.9695431472081218,0.9681505088297926
BART-Large,Federated,9,20250825_233032,20250825_233032,20,8,1,train,0.20355733147069108,0.9359122401847575,0.9656177567029992,0.9659353348729792,0.9651665553478497
BART-Large,Federated,9,20250825_233032,20250825_233032,20,3,1,train,0.13309775247897948,0.9546261089987326,0.9566886701119697,0.9556400506970849,0.9556307758719238
BART-Large,Federated,9,20250825_233032,20250825_233032,20,7,1,train,0.27808002680231925,0.9134438305709024,0.9560653268409629,0.9502762430939227,0.950403204510729
BART-Large,Federated,9,20250825_233032,20250825_233032,20,0,1,train,0.17341731026124976,0.9460887949260042,0.9786323540132683,0.9778012684989429,0.9776921364178007
BART-Large,Federated,9,20250825_233032,20250825_233032,20,6,1,train,0.10899472451123599,0.9617672047578589,0.9698023244199492,0.9685641461342396,0.9688154599611324
BART-Large,Federated,9,20250825_233032,20250825_233032,20,-1,1,validation,0.12911955086004534,0.7344827586206897,0.7390054845222943,0.7344827586206897,0.7261397405125256
BART-Large,Federated,9,20250825_233032,20250825_233032,21,5,1,train,0.17052181522340348,0.946058091286307,0.9657691731278424,0.966804979253112,0.965325593355319
BART-Large,Federated,9,20250825_233032,20250825_233032,21,7,1,train,0.28077919490084136,0.9023941068139963,0.9587026242643777,0.9576427255985267,0.9574647331890448
BART-Large,Federated,9,20250825_233032,20250825_233032,21,1,1,train,0.2090024390592739,0.9341085271317829,0.9734451488331715,0.9722222222222222,0.9721111905276347
BART-Large,Federated,9,20250825_233032,20250825_233032,21,2,1,train,0.12292533084639928,0.9593192195931922,0.9738834246338838,0.9726027397260274,0.9727681144923697
BART-Large,Federated,9,20250825_233032,20250825_233032,21,0,1,train,0.17973119922338382,0.9365750528541226,0.9783520481328506,0.9788583509513742,0.9783786181769134
BART-Large,Federated,9,20250825_233032,20250825_233032,21,4,1,train,0.23579352235421538,0.934010152284264,0.9851411011922127,0.9873096446700508,0.9860815722169876
BART-Large,Federated,9,20250825_233032,20250825_233032,21,8,1,train,0.20332389428228792,0.9353348729792148,0.9575366174952914,0.9590069284064665,0.9581319640483242
BART-Large,Federated,9,20250825_233032,20250825_233032,21,3,1,train,0.11286142548087368,0.9624841571609632,0.9699858750896577,0.9627376425855513,0.9629078522370085
BART-Large,Federated,9,20250825_233032,20250825_233032,21,6,1,train,0.10246811897367618,0.9630416312659303,0.9668760485632417,0.9630416312659303,0.9636120655087749
BART-Large,Federated,9,20250825_233032,20250825_233032,21,-1,1,validation,0.13472432630771644,0.7241379310344828,0.7382135790168822,0.7241379310344828,0.7185512054096986
BART-Large,Federated,9,20250825_233032,20250825_233032,22,4,1,train,0.22636790416785516,0.9390862944162437,0.9803924468749788,0.9796954314720813,0.9794150964743367
BART-Large,Federated,9,20250825_233032,20250825_233032,22,8,1,train,0.18049677647811185,0.9399538106235565,0.9544125872602628,0.9532332563510393,0.9514710169220328
BART-Large,Federated,9,20250825_233032,20250825_233032,22,5,1,train,0.15442708982208694,0.9485477178423236,0.9774543091300303,0.9775933609958506,0.9771656204618375
BART-Large,Federated,9,20250825_233032,20250825_233032,22,6,1,train,0.11804416144712654,0.9570943075615973,0.9701735503148801,0.9689889549702634,0.9691808725652693
BART-Large,Federated,9,20250825_233032,20250825_233032,22,2,1,train,0.10193328531769286,0.9659609796596098,0.9745892246833185,0.9734329597343296,0.9735655941258754
BART-Large,Federated,9,20250825_233032,20250825_233032,22,1,1,train,0.1985787854862361,0.9321705426356589,0.9612939652141507,0.9599483204134367,0.9602094242104011
BART-Large,Federated,9,20250825_233032,20250825_233032,22,7,1,train,0.2846142577027957,0.9134438305709024,0.950470446449338,0.9392265193370166,0.9365344936521023
BART-Large,Federated,9,20250825_233032,20250825_233032,22,0,1,train,0.16405772864172907,0.9429175475687104,0.978150871029381,0.9788583509513742,0.9780276484846836
